season,week,date,type,team,trade_partner,player_added,position_added,value_added,player_dropped,position_dropped,value_dropped,faab_bid,waiver_priority,value,trade_initiator,items_gained,items_lost,transaction_id,service_key
2021,7,2021-10-24 12:52:50,add/drop,John Juliano,,New York Jets,DEF,-23.94,Trey Sermon,RB,-65.94,,,0,0,New York Jets (DEF/NYJ) [-23.94],Trey Sermon (RB/IND) [-65.94],2266104,406.l.428007.tr.181
2021,7,2021-10-24 12:48:25,drop,Frank & Julian,,,,,Josh Gordon,WR,-70.09,,,0,0,,Josh Gordon (WR/FA) [-70.09],2266297,406.l.428007.tr.180
2021,7,2021-10-24 12:43:34,add/drop,Phil Baldino,,Robert Tonyan,TE,-39.6,DeVante Parker,WR,-43.56,,,0,0,Robert Tonyan (TE/GB) [-39.6],DeVante Parker (WR/MIA) [-43.56],2266067,406.l.428007.tr.179
2021,7,2021-10-24 11:30:19,add,Phil Baldino,,Robbie Chosen,WR,-29.91,,,,,,0,0,Robbie Chosen (WR/CAR) [-29.91],,2266068,406.l.428007.tr.178
2021,7,2021-10-21 17:39:00,add,Frank & Julian,,Devonta Freeman,RB,7.51,,,,,,7.51,0,Devonta Freeman (RB/FA) [7.51],,2266298,406.l.428007.tr.177
2021,7,2021-10-21 15:24:23,drop,Cambrias,,,,,Samaje Perine,RB,-33.84,,,0,0,,Samaje Perine (RB/CIN) [-33.84],2266239,406.l.428007.tr.176
2021,7,2021-10-21 12:13:43,drop,Antdell & Ernie,,,,,Chris Boswell,K,11.65,,,-11.65,0,,Chris Boswell (K/PIT) [11.65],2265978,406.l.428007.tr.175
2021,7,2021-10-21 12:13:29,add,Antdell & Ernie,,Younghoe Koo,K,0.65,,,,,,0.65,0,Younghoe Koo (K/ATL) [0.65],,2265979,406.l.428007.tr.174
2021,7,2021-10-21 11:43:12,drop,Antdell & Ernie,,,,,Younghoe Koo,K,0.65,,,-0.65,0,,Younghoe Koo (K/ATL) [0.65],2265980,406.l.428007.tr.173
2021,7,2021-10-21 05:58:22,add/drop,Rob & GregBo,,Rhamondre Stevenson,RB,-10.16,Nyheim Hines,RB,-25.95,,,0,0,Rhamondre Stevenson (RB/NE) [-10.16],Nyheim Hines (RB/IND) [-25.95],2266188,406.l.428007.tr.172
2021,7,2021-10-21 05:52:13,add/drop,Rob & GregBo,,Matt Ryan,QB,-15.22,Teddy Bridgewater,QB,-26.01,,,0,0,Matt Ryan (QB/ATL) [-15.22],Teddy Bridgewater (QB/DEN) [-26.01],2266189,406.l.428007.tr.171
2021,7,2021-10-20 20:35:40,add/drop,Richie,,Deshaun Watson,QB,,Trey Lance,QB,-81.7,,,0,0,Deshaun Watson (QB/CLE),Trey Lance (QB/SF) [-81.7],2265954,406.l.428007.tr.170
2021,7,2021-10-20 15:10:37,add/drop,Pung & Tralie,,Randy Bullock,K,-1.94,Greg Joseph,K,5.18,,,-5.18,0,Randy Bullock (K/FA) [-1.94],Greg Joseph (K/MIN) [5.18],2266167,406.l.428007.tr.169
2021,7,2021-10-20 14:49:41,add/drop,Rob & GregBo,,Teddy Bridgewater,QB,-26.01,Baker Mayfield,QB,-36.48,,,0,0,Teddy Bridgewater (QB/DEN) [-26.01],Baker Mayfield (QB/CLE) [-36.48],2266190,406.l.428007.tr.168
2021,7,2021-10-20 14:10:00,add/drop,Frank & Julian,,Jameis Winston,QB,-76.74,Jared Cook,TE,-13.91,,,0,0,Jameis Winston (QB/NO) [-76.74],Jared Cook (TE/LAC) [-13.91],2266299,406.l.428007.tr.167
2021,7,2021-10-20 12:13:28,add,Antdell & Ernie,,Younghoe Koo,K,0.65,,,,,,0.65,0,Younghoe Koo (K/ATL) [0.65],,2265981,406.l.428007.tr.166
2021,7,2021-10-20 11:53:21,add/drop,Phil Baldino,,DeVante Parker,WR,-43.56,Ronald Jones,RB,-33.19,,,0,0,DeVante Parker (WR/MIA) [-43.56],Ronald Jones (RB/TB) [-33.19],2266069,406.l.428007.tr.165
2021,7,2021-10-20 11:47:23,add/drop,Phil Baldino,,Nick Folk,K,16.82,Greg Zuerlein,K,-5.82,,,16.82,0,Nick Folk (K/NE) [16.82],Greg Zuerlein (K/DAL) [-5.82],2266070,406.l.428007.tr.164
2021,7,2021-10-20 09:25:27,add/drop,Rob & GregBo,,Baker Mayfield,QB,-36.48,Teddy Bridgewater,QB,-26.01,,,0,0,Baker Mayfield (QB/CLE) [-36.48],Teddy Bridgewater (QB/DEN) [-26.01],2266191,406.l.428007.tr.163
2021,7,2021-10-20 09:15:22,add/drop,John Juliano,,Donovan Peoples-Jones,WR,-40.97,Kenny Golladay,WR,-52.88,,,0,0,Donovan Peoples-Jones (WR/CLE) [-40.97],Kenny Golladay (WR/NYG) [-52.88],2266105,406.l.428007.tr.162
2021,7,2021-10-20 08:52:15,add/drop,Richie,,Tim Patrick,WR,-36.83,Kenneth Gainwell,RB,-35.59,,,0,0,Tim Patrick (WR/DEN) [-36.83],Kenneth Gainwell (RB/PHI) [-35.59],2265955,406.l.428007.tr.161
2021,7,2021-10-20 07:38:11,add/drop,Nolan & Vinny,,Marquez Callaway,WR,-14.12,Cincinnati Bengals,DEF,-7.12,,,0,0,Marquez Callaway (WR/NO) [-14.12],Cincinnati Bengals (DEF/CIN) [-7.12],2266139,406.l.428007.tr.160
2021,7,2021-10-20 07:24:54,add/drop,Richie,,Tua Tagovailoa,QB,-9.72,Taylor Heinicke,QB,-17.51,7,,0,0,Tua Tagovailoa (QB/MIA) [-9.72],Taylor Heinicke (QB/WAS) [-17.51],2265956,406.l.428007.tr.150
2021,7,2021-10-20 07:24:54,add/drop,Chris & Dom,,Rashaad Penny,RB,-8.09,Ty'Son Williams,RB,-66.58,5,,0,0,Rashaad Penny (RB/SEA) [-8.09],Ty'Son Williams (RB/BAL) [-66.58],2266031,406.l.428007.tr.151
2021,7,2021-10-20 07:24:54,add/drop,John Juliano,,Christian Kirk,WR,0,Laviska Shenault,WR,-40.91,3,,0,0,Christian Kirk (WR/ARI) [0],Laviska Shenault (WR/JAX) [-40.91],2266106,406.l.428007.tr.153
2021,7,2021-10-20 07:24:54,add/drop,John Juliano,,Derek Carr,QB,-10.83,Brandon Bolden,RB,-19.41,5,,0,0,Derek Carr (QB/LV) [-10.83],Brandon Bolden (RB/NE) [-19.41],2266107,406.l.428007.tr.152
2021,7,2021-10-20 07:24:54,add,Nolan & Vinny,,Mecole Hardman,WR,-37.67,,,,,,0,0,Mecole Hardman (WR/KC) [-37.67],,2266140,406.l.428007.tr.155
2021,7,2021-10-20 07:24:54,add/drop,Ronnie,,Cole Kmet,TE,0,Dan Arnold,TE,-29.12,2,,0,0,Cole Kmet (TE/CHI) [0],Dan Arnold (TE/CAR) [-29.12],2266209,406.l.428007.tr.154
2021,7,2021-10-20 07:24:54,add/drop,Ronnie,,New Orleans Saints,DEF,8.41,Tim Patrick,WR,-36.83,8,,8.41,0,New Orleans Saints (DEF/NO) [8.41],Tim Patrick (WR/DEN) [-36.83],2266210,406.l.428007.tr.149
2021,7,2021-10-20 07:24:54,add/drop,Ronnie,,Mason Crosby,K,-2.59,K.J. Osborn,WR,-26.61,8,,0,0,Mason Crosby (K/GB) [-2.59],K.J. Osborn (WR/MIN) [-26.61],2266211,406.l.428007.tr.148
2021,7,2021-10-20 07:24:54,add/drop,Ronnie,,Rashod Bateman,WR,-18.13,Brandon Aiyuk,WR,6.07,10,,-6.07,0,Rashod Bateman (WR/BAL) [-18.13],Brandon Aiyuk (WR/SF) [6.07],2266212,406.l.428007.tr.147
2021,7,2021-10-20 07:24:54,add/drop,Team JoeBa,,Kenyan Drake,RB,-38.63,Younghoe Koo,K,0.65,15,,-0.65,0,Kenyan Drake (RB/LV) [-38.63],Younghoe Koo (K/ATL) [0.65],2266266,406.l.428007.tr.146
2021,6,2021-10-18 14:39:45,drop,John Juliano,,,,,Rashod Bateman,WR,-20.12,,,0,0,,Rashod Bateman (WR/BAL) [-20.12],2266108,406.l.428007.tr.145
2021,6,2021-10-17 16:48:15,add/drop,Rob & GregBo,,Teddy Bridgewater,QB,-26.41,Trevor Lawrence,QB,-37.85,,,0,0,Teddy Bridgewater (QB/DEN) [-26.41],Trevor Lawrence (QB/JAX) [-37.85],2266192,406.l.428007.tr.144
2021,6,2021-10-17 16:45:50,add/drop,Richie,,D'Ernest Johnson,RB,-20.61,Jamison Crowder,WR,-34.02,,,0,0,D'Ernest Johnson (RB/JAX) [-20.61],Jamison Crowder (WR/WAS) [-34.02],2265957,406.l.428007.tr.143
2021,6,2021-10-17 14:57:28,add/drop,Rob & GregBo,,Nyheim Hines,RB,-28.66,Mark Ingram,RB,-22.94,,,0,0,Nyheim Hines (RB/IND) [-28.66],Mark Ingram (RB/HOU) [-22.94],2266193,406.l.428007.tr.142
2021,6,2021-10-17 13:01:02,add/drop,Chris & Dom,,Cole Beasley,WR,-16.31,Olamide Zaccheaus,WR,-48.42,,,0,0,Cole Beasley (WR/BUF) [-16.31],Olamide Zaccheaus (WR/WAS) [-48.42],2266032,406.l.428007.tr.141
2021,6,2021-10-17 04:46:39,add/drop,Ronnie,,Dan Arnold,TE,-34.38,Robert Tonyan,TE,-47.01,,,0,0,Dan Arnold (TE/CAR) [-34.38],Robert Tonyan (TE/GB) [-47.01],2266213,406.l.428007.tr.140
2021,6,2021-10-16 17:54:44,drop,Nolan & Vinny,,,,,Cole Beasley,WR,-16.31,,,0,0,,Cole Beasley (WR/BUF) [-16.31],2266141,406.l.428007.tr.139
2021,6,2021-10-16 13:08:16,add/drop,John Juliano,,Brandon Bolden,RB,-22.94,Matt Ryan,QB,-27.53,,,0,0,Brandon Bolden (RB/NE) [-22.94],Matt Ryan (QB/ATL) [-27.53],2266109,406.l.428007.tr.138
2021,6,2021-10-15 19:58:26,add/drop,Antdell & Ernie,,Chris Boswell,K,16.24,Rodrigo Blankenship,K,,,,16.24,0,Chris Boswell (K/PIT) [16.24],Rodrigo Blankenship (K/IND),2265982,406.l.428007.tr.137
2021,6,2021-10-15 19:39:19,add/drop,Rob & GregBo,,Mark Ingram,RB,-22.94,James White,RB,,,,0,0,Mark Ingram (RB/HOU) [-22.94],James White (RB/NE),2266194,406.l.428007.tr.136
2021,6,2021-10-15 01:03:26,drop,John Juliano,,,,,Robbie Chosen,WR,-30.71,,,0,0,,Robbie Chosen (WR/CAR) [-30.71],2266110,406.l.428007.tr.135
2021,6,2021-10-14 23:19:44,drop,Nolan & Vinny,,,,,Chicago Bears,DEF,-12,,,0,0,,Chicago Bears (DEF/CHI) [-12],2266142,406.l.428007.tr.134
2021,6,2021-10-14 22:51:21,drop,Phil Baldino,,,,,Rhamondre Stevenson,RB,-2.96,,,0,0,,Rhamondre Stevenson (RB/NE) [-2.96],2266071,406.l.428007.tr.133
2021,6,2021-10-14 21:44:25,add/drop,Richie,,Taylor Heinicke,QB,-23.48,Sam Darnold,QB,-84.3,,,0,0,Taylor Heinicke (QB/WAS) [-23.48],Sam Darnold (QB/CAR) [-84.3],2265958,406.l.428007.tr.132
2021,6,2021-10-14 11:40:47,add,John Juliano,,Robbie Chosen,WR,-30.71,,,,,,0,0,Robbie Chosen (WR/CAR) [-30.71],,2266111,406.l.428007.tr.131
2021,6,2021-10-13 18:20:39,add,Nolan & Vinny,,Cincinnati Bengals,DEF,-4.94,,,,,,0,0,Cincinnati Bengals (DEF/CIN) [-4.94],,2266143,406.l.428007.tr.130
2021,6,2021-10-13 17:47:48,add/drop,Cambrias,,Dallas Cowboys,DEF,40.94,Cincinnati Bengals,DEF,-4.94,,,40.94,0,Dallas Cowboys (DEF/DAL) [40.94],Cincinnati Bengals (DEF/CIN) [-4.94],2266240,406.l.428007.tr.129
2021,6,2021-10-13 17:29:21,add/drop,John Juliano,,T.Y. Hilton,WR,-42.07,Dallas Cowboys,DEF,40.94,,,-40.94,0,T.Y. Hilton (WR/FA) [-42.07],Dallas Cowboys (DEF/DAL) [40.94],2266112,406.l.428007.tr.128
2021,6,2021-10-13 16:20:38,add/drop,Chris & Dom,,Miami Dolphins,DEF,26.82,Washington Commanders,DEF,-12.71,,,26.82,0,Miami Dolphins (DEF/MIA) [26.82],Washington Commanders (DEF/WAS) [-12.71],2266033,406.l.428007.tr.127
2021,6,2021-10-13 11:31:03,add/drop,Chris & Dom,,Ricky Seals-Jones,TE,-32.89,Cameron Brate,TE,-24.64,,,0,0,Ricky Seals-Jones (TE/FA) [-32.89],Cameron Brate (TE/FA) [-24.64],2266034,406.l.428007.tr.126
2021,6,2021-10-13 09:06:59,add/drop,Richie,,A.J. Green,WR,-22.16,Nyheim Hines,RB,-28.66,,,0,0,A.J. Green (WR/ARI) [-22.16],Nyheim Hines (RB/IND) [-28.66],2265959,406.l.428007.tr.125
2021,6,2021-10-13 07:27:13,add/drop,Richie,,Amon-Ra St. Brown,WR,25.84,Robbie Chosen,WR,-30.71,,,25.84,0,Amon-Ra St. Brown (WR/DET) [25.84],Robbie Chosen (WR/CAR) [-30.71],2265960,406.l.428007.tr.119
2021,6,2021-10-13 07:27:13,add/drop,John Juliano,,Matt Ryan,QB,-27.53,Derek Carr,QB,-7.54,,,0,0,Matt Ryan (QB/ATL) [-27.53],Derek Carr (QB/LV) [-7.54],2266113,406.l.428007.tr.118
2021,6,2021-10-13 07:27:13,add/drop,Rob & GregBo,,Zach Ertz,TE,25.06,JuJu Smith-Schuster,WR,,9,,25.06,0,Zach Ertz (TE/PHI) [25.06],JuJu Smith-Schuster (WR/PIT),2266195,406.l.428007.tr.116
2021,6,2021-10-13 07:27:13,add,Cambrias,,Cincinnati Bengals,DEF,-4.94,,,,,,0,0,Cincinnati Bengals (DEF/CIN) [-4.94],,2266241,406.l.428007.tr.120
2021,6,2021-10-13 07:27:13,add/drop,Team JoeBa,,Brandon McManus,K,-7.06,Sammy Watkins,WR,-73.84,,,0,0,Brandon McManus (K/DEN) [-7.06],Sammy Watkins (WR/BAL) [-73.84],2266267,406.l.428007.tr.117
2021,6,2021-10-13 07:27:12,add,Chris & Dom,,Devontae Booker,RB,0,,,,40,,0,0,Devontae Booker (RB/NYG) [0],,2266035,406.l.428007.tr.115
2021,6,2021-10-13 07:27:12,add/drop,Pung & Tralie,,Kadarius Toney,WR,-66.59,A.J. Green,WR,-22.16,46,,0,0,Kadarius Toney (WR/NYG) [-66.59],A.J. Green (WR/ARI) [-22.16],2266168,406.l.428007.tr.114
2021,6,2021-10-13 07:27:12,add,Cambrias,,Darrel Williams,RB,30.21,,,,78,,30.21,0,Darrel Williams (RB/KC) [30.21],,2266242,406.l.428007.tr.113
2021,6,2021-10-12 12:41:46,drop,Cambrias,,,,,Tyler Conklin,TE,0,,,0,0,,Tyler Conklin (TE/MIN) [0],2266243,406.l.428007.tr.112
2021,5,2021-10-09 21:18:51,add,Cambrias,,Hunter Henry,TE,13.84,,,,,,13.84,0,Hunter Henry (TE/NE) [13.84],,2266244,406.l.428007.tr.111
2021,5,2021-10-08 22:21:21,add/drop,Antdell & Ernie,,Ryan Tannehill,QB,0.89,Bryan Edwards,WR,-56.36,,,0.89,0,Ryan Tannehill (QB/TEN) [0.89],Bryan Edwards (WR/LV) [-56.36],2265983,406.l.428007.tr.110
2021,5,2021-10-08 20:35:44,add/drop,Cambrias,,Tyler Conklin,TE,-0.15,Ryan Tannehill,QB,0.89,,,-0.89,0,Tyler Conklin (TE/MIN) [-0.15],Ryan Tannehill (QB/TEN) [0.89],2266245,406.l.428007.tr.109
2021,5,2021-10-08 12:41:24,add/drop,Team JoeBa,,Evan Engram,TE,-5.28,Quez Watkins,WR,-57.66,,,0,0,Evan Engram (TE/JAX) [-5.28],Quez Watkins (WR/PHI) [-57.66],2266268,406.l.428007.tr.108
2021,5,2021-10-07 22:39:22,add/drop,Frank & Julian,,Jared Cook,TE,-13.92,Kansas City Chiefs,DEF,19.88,,,-19.88,0,Jared Cook (TE/LAC) [-13.92],Kansas City Chiefs (DEF/KC) [19.88],2266300,406.l.428007.tr.107
2021,5,2021-10-07 17:40:24,add,Chris & Dom,,Olamide Zaccheaus,WR,-58.81,,,,,,0,0,Olamide Zaccheaus (WR/WAS) [-58.81],,2266036,406.l.428007.tr.106
2021,5,2021-10-07 16:00:24,trade,Chris & Dom,Frank & Julian,,,,,,,,,20.12,0,DeAndre Hopkins (WR/ARI) [-38.54] | Mike Davis (RB/ATL) [-26.15] | Harrison Butker (K/KC) [4.59],James Robinson (RB/JAX) [-11.78] | Odell Beckham (WR/MIA) [-25.69] | Justin Tucker (K/BAL) [6.88] | Jamaal Williams (RB/DET) [-49.63],2266037,406.l.428007.tr.105
2021,5,2021-10-07 16:00:24,trade,Frank & Julian,Chris & Dom,,,,,,,,,-20.12,1,James Robinson (RB/JAX) [-11.78] | Odell Beckham (WR/MIA) [-25.69] | Justin Tucker (K/BAL) [6.88] | Jamaal Williams (RB/DET) [-49.63],DeAndre Hopkins (WR/ARI) [-38.54] | Mike Davis (RB/ATL) [-26.15] | Harrison Butker (K/KC) [4.59],2266301,406.l.428007.tr.105
2021,5,2021-10-07 12:53:07,add/drop,Pung & Tralie,,A.J. Green,WR,-31.66,Marquez Callaway,WR,-13,,,0,0,A.J. Green (WR/ARI) [-31.66],Marquez Callaway (WR/NO) [-13],2266169,406.l.428007.tr.104
2021,5,2021-10-07 12:28:08,add/drop,Antdell & Ernie,,Marlon Mack,RB,-89.85,Las Vegas Raiders,DEF,-30.59,,,0,0,Marlon Mack (RB/ARI) [-89.85],Las Vegas Raiders (DEF/LV) [-30.59],2265984,406.l.428007.tr.103
2021,5,2021-10-06 23:20:05,add/drop,Phil Baldino,,Arizona Cardinals,DEF,-4.59,New Orleans Saints,DEF,7.65,,,-7.65,0,Arizona Cardinals (DEF/ARI) [-4.59],New Orleans Saints (DEF/NO) [7.65],2266072,406.l.428007.tr.102
2021,5,2021-10-06 18:15:31,add,Phil Baldino,,Ronald Jones,RB,-45.81,,,,,,0,0,Ronald Jones (RB/TB) [-45.81],,2266073,406.l.428007.tr.101
2021,5,2021-10-06 14:37:28,add/drop,Frank & Julian,,Khalil Herbert,RB,-37.01,Mark Ingram,RB,-31.96,,,0,0,Khalil Herbert (RB/CHI) [-37.01],Mark Ingram (RB/HOU) [-31.96],2266302,406.l.428007.tr.100
2021,5,2021-10-06 11:39:20,add/drop,Antdell & Ernie,,Carolina Panthers,DEF,-11.47,A.J. Green,WR,-31.66,,,0,0,Carolina Panthers (DEF/CAR) [-11.47],A.J. Green (WR/ARI) [-31.66],2265985,406.l.428007.tr.99
2021,5,2021-10-06 11:38:02,add/drop,Antdell & Ernie,,A.J. Green,WR,-31.66,J.J. Taylor,RB,-83.2,,,0,0,A.J. Green (WR/ARI) [-31.66],J.J. Taylor (RB/HOU) [-83.2],2265986,406.l.428007.tr.98
2021,5,2021-10-06 07:24:32,add,Richie,,Jamison Crowder,WR,-39.84,,,,11,,0,0,Jamison Crowder (WR/WAS) [-39.84],,2265961,406.l.428007.tr.88
2021,5,2021-10-06 07:24:32,add/drop,Antdell & Ernie,,Las Vegas Raiders,DEF,-30.59,Tennessee Titans,DEF,23.71,,,-23.71,0,Las Vegas Raiders (DEF/LV) [-30.59],Tennessee Titans (DEF/TEN) [23.71],2265987,406.l.428007.tr.93
2021,5,2021-10-06 07:24:32,add/drop,Chris & Dom,,Minnesota Vikings,DEF,0,Cincinnati Bengals,DEF,-6.88,5,,0,0,Minnesota Vikings (DEF/MIN) [0],Cincinnati Bengals (DEF/CIN) [-6.88],2266038,406.l.428007.tr.90
2021,5,2021-10-06 07:24:32,add/drop,John Juliano,,Matt Prater,K,1.53,Brandon McManus,K,-9.94,,,1.53,0,Matt Prater (K/ARI) [1.53],Brandon McManus (K/DEN) [-9.94],2266114,406.l.428007.tr.94
2021,5,2021-10-06 07:24:32,add/drop,Nolan & Vinny,,Dawson Knox,TE,2.98,Zach Pascal,WR,-73.34,,,2.98,0,Dawson Knox (TE/BUF) [2.98],Zach Pascal (WR/IND) [-73.34],2266144,406.l.428007.tr.95
2021,5,2021-10-06 07:24:32,add,Cambrias,,Hunter Renfrow,WR,33.04,,,,1,,33.04,0,Hunter Renfrow (WR/LV) [33.04],,2266246,406.l.428007.tr.91
2021,5,2021-10-06 07:24:32,add,Cambrias,,Samaje Perine,RB,-39.08,,,,6,,0,0,Samaje Perine (RB/CIN) [-39.08],,2266247,406.l.428007.tr.89
2021,5,2021-10-06 07:24:32,add,Cambrias,,Alex Collins,RB,-57.96,,,,12,,0,0,Alex Collins (RB/FA) [-57.96],,2266248,406.l.428007.tr.87
2021,5,2021-10-06 07:24:32,add/drop,Team JoeBa,,Quez Watkins,WR,-57.66,Elijah Moore,WR,-12.62,,,0,0,Quez Watkins (WR/PHI) [-57.66],Elijah Moore (WR/NYJ) [-12.62],2266269,406.l.428007.tr.92
2021,5,2021-10-06 07:24:32,add/drop,Frank & Julian,,Damien Williams,RB,-78.38,Ronald Jones,RB,-45.81,39,,0,0,Damien Williams (RB/CHI) [-78.38],Ronald Jones (RB/TB) [-45.81],2266303,406.l.428007.tr.86
2021,5,2021-10-05 19:55:18,drop,Cambrias,,,,,Kenyan Drake,RB,-41.6,,,0,0,,Kenyan Drake (RB/LV) [-41.6],2266249,406.l.428007.tr.85
2021,5,2021-10-05 19:54:38,drop,Cambrias,,,,,Christian Kirk,WR,6.74,,,-6.74,0,,Christian Kirk (WR/ARI) [6.74],2266250,406.l.428007.tr.84
2021,5,2021-10-05 19:54:09,drop,Cambrias,,,,,Miami Dolphins,DEF,22.94,,,-22.94,0,,Miami Dolphins (DEF/MIA) [22.94],2266251,406.l.428007.tr.83
2021,4,2021-10-04 23:26:33,drop,Richie,,,,,Tony Jones,RB,-103.02,,,0,0,,Tony Jones (RB/NO) [-103.02],2265962,406.l.428007.tr.82
2021,4,2021-10-03 15:26:23,add/drop,Pung & Tralie,,Greg Joseph,K,7.41,Nick Folk,K,19.76,,,-12.35,0,Greg Joseph (K/MIN) [7.41],Nick Folk (K/NE) [19.76],2266170,406.l.428007.tr.81
2021,4,2021-10-02 19:09:27,add/drop,Antdell & Ernie,,J.J. Taylor,RB,-97.26,Marquez Valdes-Scantling,WR,-68.02,,,0,0,J.J. Taylor (RB/HOU) [-97.26],Marquez Valdes-Scantling (WR/GB) [-68.02],2265988,406.l.428007.tr.80
2021,4,2021-10-01 20:25:48,add/drop,Chris & Dom,,Cameron Brate,TE,-42.99,Carolina Panthers,DEF,-23.06,,,0,0,Cameron Brate (TE/FA) [-42.99],Carolina Panthers (DEF/CAR) [-23.06],2266039,406.l.428007.tr.79
2021,4,2021-10-01 14:50:32,add,Team JoeBa,,Sammy Watkins,WR,-92.56,,,,,,0,0,Sammy Watkins (WR/BAL) [-92.56],,2266270,406.l.428007.tr.78
2021,4,2021-10-01 14:48:29,drop,Team JoeBa,,,,,D.J. Chark,WR,,,,0,0,,D.J. Chark (WR/JAX),2266271,406.l.428007.tr.77
2021,4,2021-09-29 11:31:36,add/drop,Cambrias,,Miami Dolphins,DEF,20.59,Giovani Bernard,RB,-83.67,,,20.59,0,Miami Dolphins (DEF/MIA) [20.59],Giovani Bernard (RB/TB) [-83.67],2266252,406.l.428007.tr.76
2021,4,2021-09-29 10:03:07,add/drop,John Juliano,,Brandon McManus,K,-17.29,Robbie Gould,K,-23.06,,,0,0,Brandon McManus (K/DEN) [-17.29],Robbie Gould (K/SF) [-23.06],2266115,406.l.428007.tr.75
2021,4,2021-09-29 09:38:17,add,John Juliano,,Dallas Cowboys,DEF,51.06,,,,,,51.06,0,Dallas Cowboys (DEF/DAL) [51.06],,2266116,406.l.428007.tr.74
2021,4,2021-09-29 09:36:10,add/drop,John Juliano,,Rashod Bateman,WR,-41.75,Nelson Agholor,WR,-63.33,,,0,0,Rashod Bateman (WR/BAL) [-41.75],Nelson Agholor (WR/NE) [-63.33],2266117,406.l.428007.tr.73
2021,4,2021-09-29 08:10:35,add/drop,Richie,,Sam Darnold,QB,-95.07,Daniel Jones,QB,-77.99,,,0,0,Sam Darnold (QB/CAR) [-95.07],Daniel Jones (QB/NYG) [-77.99],2265963,406.l.428007.tr.72
2021,4,2021-09-29 07:25:00,add/drop,Cambrias,,Giovani Bernard,RB,-83.67,Larry Rountree,RB,-100.47,,,0,0,Giovani Bernard (RB/TB) [-83.67],Larry Rountree (RB/LAC) [-100.47],2266253,406.l.428007.tr.66
2021,4,2021-09-29 07:24:59,add/drop,Chris & Dom,,Cincinnati Bengals,DEF,-14,Jimmy Garoppolo,QB,-23.95,5,,0,0,Cincinnati Bengals (DEF/CIN) [-14],Jimmy Garoppolo (QB/SF) [-23.95],2266040,406.l.428007.tr.64
2021,4,2021-09-29 07:24:59,add/drop,Phil Baldino,,Emmanuel Sanders,WR,-49.99,Gabriel Davis,WR,-38.13,15,,0,0,Emmanuel Sanders (WR/BUF) [-49.99],Gabriel Davis (WR/BUF) [-38.13],2266074,406.l.428007.tr.60
2021,4,2021-09-29 07:24:59,add/drop,John Juliano,,Dalton Schultz,TE,27.34,Jonnu Smith,TE,-57.07,10,,27.34,0,Dalton Schultz (TE/DAL) [27.34],Jonnu Smith (TE/NE) [-57.07],2266118,406.l.428007.tr.61
2021,4,2021-09-29 07:24:59,add/drop,Nolan & Vinny,,Chuba Hubbard,RB,-19.85,Zach Ertz,TE,20.42,86,,-20.42,0,Chuba Hubbard (RB/CAR) [-19.85],Zach Ertz (TE/PHI) [20.42],2266145,406.l.428007.tr.59
2021,4,2021-09-29 07:24:59,add/drop,Pung & Tralie,,Indianapolis Colts,DEF,19.76,Arizona Cardinals,DEF,-8.24,,,19.76,0,Indianapolis Colts (DEF/IND) [19.76],Arizona Cardinals (DEF/ARI) [-8.24],2266171,406.l.428007.tr.65
2021,4,2021-09-29 07:24:59,add,Rob & GregBo,,Green Bay Packers,DEF,16.47,,,,5,,16.47,0,Green Bay Packers (DEF/GB) [16.47],,2266196,406.l.428007.tr.62
2021,4,2021-09-29 07:24:59,add/drop,Ronnie,,Tim Patrick,WR,-41.59,Quintez Cephus,WR,-107.8,5,,0,0,Tim Patrick (WR/DEN) [-41.59],Quintez Cephus (WR/DET) [-107.8],2266214,406.l.428007.tr.63
2021,4,2021-09-28 22:42:07,drop,Rob & GregBo,,,,,Philadelphia Eagles,DEF,3.29,,,-3.29,0,,Philadelphia Eagles (DEF/PHI) [3.29],2266197,406.l.428007.tr.58
2021,3,2021-09-26 23:21:32,add/drop,Chris & Dom,,Jimmy Garoppolo,QB,-26.96,Justin Jackson,RB,-53.29,,,0,0,Jimmy Garoppolo (QB/SF) [-26.96],Justin Jackson (RB/LAC) [-53.29],2266041,406.l.428007.tr.57
2021,3,2021-09-26 15:42:44,add,Frank & Julian,,Josh Gordon,WR,-134.82,,,,,,0,0,Josh Gordon (WR/FA) [-134.82],,2266304,406.l.428007.tr.56
2021,3,2021-09-26 14:42:00,add,Richie,,Tony Jones,RB,-111.26,,,,,,0,0,Tony Jones (RB/NO) [-111.26],,2265964,406.l.428007.tr.55
2021,3,2021-09-26 14:15:58,drop,Frank & Julian,,,,,Tevin Coleman,RB,-81.97,,,0,0,,Tevin Coleman (RB/NYJ) [-81.97],2266305,406.l.428007.tr.54
2021,3,2021-09-25 10:45:16,add/drop,Phil Baldino,,New Orleans Saints,DEF,11.47,Cole Kmet,TE,-19.32,,,11.47,0,New Orleans Saints (DEF/NO) [11.47],Cole Kmet (TE/CHI) [-19.32],2266075,406.l.428007.tr.53
2021,3,2021-09-22 18:43:24,add/drop,Ronnie,,K.J. Osborn,WR,-46.15,Jared Cook,TE,-17.74,,,0,0,K.J. Osborn (WR/MIN) [-46.15],Jared Cook (TE/LAC) [-17.74],2266215,406.l.428007.tr.52
